url,title,ingredients
https://www.10000recipe.com/recipe/6934433,♥[신혼밥상] 닭가슴살 그라탕 한그릇,"쌀밥, 닭가슴살, 양파, 파, 마늘, 모짜렐라 치즈, 슬라이스치즈, 토마토스파게티소스"
https://www.10000recipe.com/recipe/7020389,밑반찬 잔멸치마늘볶음,"멸치, 마늘, ​간장, 매실액, 생강청, 술"
https://www.10000recipe.com/recipe/6903698,두부닭가슴살유부초밥,"닭가슴살, 두부, 유부, 소금, 후추"
https://www.10000recipe.com/recipe/7000243,참치쌈장 양배추쌈 이렇게드셔보세요~ 다이어트음식으로 좋아요,"양배추, 두부, 참치, 양파, 파, 청양고추, 고춧가루, 마늘, 된장, 고추장, 설탕"
https://www.10000recipe.com/recipe/6841304,"차돌박이 참나물 샐러드 , 쉽고 간단하지만 폼나고 맛있다.","참나물, 차돌박이, 마늘, 참기름, 간장, 멸치액젓, 식초, 고춧가루, 설탕, 깨"
https://www.10000recipe.com/recipe/7024640,콩나물무국 (담백하고 해장에 좋은 아침국),"콩나물, 무, 파, 청양고추, 코인 육수, 참치액, 마늘, 새우젓"
https://www.10000recipe.com/recipe/6944255,콩나물불고기 레시피,"대패삼겹살, 콩나물, 양파, 새송이버섯, 파, 청양고추, 고춧가루, 고추장, 간장, 설탕, 마늘, 맛술"
https://www.10000recipe.com/recipe/6922857,[아이반찬] 달콤 짧짤 바삭 부드러운 두부강정,"두부, 전분가루, 식용유, 간장엿, 케첩, 마늘, 참기름"
https://www.10000recipe.com/recipe/6896826,초간단술안주!대패삼겹우동볶음!!,"대패삼겹살, 우동사리, 양파, 파, 숙주, 맛간장, 굴소스, 올리고당, 마늘, 맛술, 참기름, 깨, 후추"
https://www.10000recipe.com/recipe/6902207,부타동 : 일본식 돼지고기 덮밥 간단한 점심 메뉴로 굿!,"대패삼겹살, 양파, 달걀, 설탕, 간장, 맛술, 설탕, 마늘"
https://www.10000recipe.com/recipe/7041672,[까르보나라 떡볶이] 냉장고털이 겸 간단한 간식 만들기,"양배추, 떡볶이떡, 양파, 비엔나 소세지, 베이컨, 마늘, 까르보나라소스, 청양고추, 후추"
https://www.10000recipe.com/recipe/6962124,실패없이 만드는 밥도둑 감자스팸간장조림 황금레시피!!,"감자, 스팸, 당근, 쪽파, 간장, 굴소스, 올리고당, 설탕, 마늘, 참기름, 통깨"
https://www.10000recipe.com/recipe/6954909,호떡믹스 소세지빵 에어프라이어로 집에서 만드세요,"호떡믹스, 후랑크소세지, 파프리카, 캔옥수수, 모짜렐라 치즈, 파슬리, 마요네즈, 케찹"
https://www.10000recipe.com/recipe/6974604,오이미역냉채/ 새콤달콤 톡 쏘는 간편 다이어트 요리,"건미역, 오이, 맛살, 무, 식초, 매실액, 설탕, 소금, 연겨자, 마늘"
https://www.10000recipe.com/recipe/7029076,오이들깨무침 여름반찬으로 꼭 만들어보세요 오이무침 레시피 오이들깨무침 만드는법,"오이, 소금, 마늘, 들깨가루, 들기름"
https://www.10000recipe.com/recipe/6879416,햄 숙주볶음 : 초간단 밥반찬&술안주,"숙주, 슬라이스 햄,  파, 청양고추, 굴소스, 후추, 식용유, 참기름, 깨"
https://www.10000recipe.com/recipe/6903739,베이컨 양파덮밥,"밥, 베이컨, 양파, 쪽파, 계란, 식용유, 들기름, 깨소금, 간장, 올리고당, 맛술, 굴소스"
https://www.10000recipe.com/recipe/7044546,소고기 야채찜 만들기 소고기알배추찜 참소스 레시피,"소고기, 숙주, 알배추, 팽이버섯, 느타리버섯, 간장, 설탕, 식초, 참기름, 통깨"
https://www.10000recipe.com/recipe/7032269,유퀴즈 류수영 설마 고추장 비빔국수 류수영 비빔국수 양념장 레시피 만들기,"소면, 양파, 오이, 닭가슴살, 청양고추, 고추, 김가루, 통깨, 식초, 설탕, 맛소금, 설탕, 고춧가루, 통깨, 참기름, 진간장, 식초, 마늘, 케찹, 고추, 후추"
https://www.10000recipe.com/recipe/6918734,쫄깃한 떡에 베이컨을 말아줘~! (제발) 에어프라이어 베떡베떡 ★,"떡볶이떡, 베이컨, 고추장, 올리고당, 마늘, 케첩, 간장"
https://www.10000recipe.com/recipe/6916403,밥에 쓱싹 비벼 먹는 참치 양념장,"참치, 양파, 진간장, 맛술, 참기름, 후추"
https://www.10000recipe.com/recipe/6889370,간단하게 속편한 국 끓이기! 새우젓 연두부달걀국,"물, 연두부, 달걀, 양파, 새우젓, 소금, 파, 다시마, 멸치"
https://www.10000recipe.com/recipe/6880695,소고기 배춧국 만들기 든든한 한끼로 제격!,"배추잎, 국거리 소고기, 마늘, 파, 국간장, 맛술, 된장"
https://www.10000recipe.com/recipe/6891247,초코맛! 베이비 슈(홈런볼) 만들기,"버터, 설탕, 소금, 차가, 박력분, 달걀, 생크림, 다크 초콜릿"
https://www.10000recipe.com/recipe/6912270,짭조름 간장 쏘야,"양파, 파프리카, 비엔나 소세지, 간장, 올리고당, 설탕, 후추"
https://www.10000recipe.com/recipe/6894964,맥주와 환상궁합! 백종원 칠리새우 쉽게 만들기,"칵테일 새우, 식용유, 마늘, 버터, 후추, 케찹, 고추가루, 설탕, 간장, 식초"
https://www.10000recipe.com/recipe/6835918,촉촉한 닭가슴살완자 만들기,"닭가슴살, 양파, 당근, 파, 계란, 밀가루, 소금, 후추, 마늘"
https://www.10000recipe.com/recipe/2628435,베이컨간장말이밥,"베이컨, 밥, 간장, 매실액, 청주, 굴소스, 후추"
https://www.10000recipe.com/recipe/6957721,집들이 음식 훈제오리 부추무침 만드는 법 간단하고 맛있어요.,"훈제오리, 부추, 양파, 고춧가루, 설탕, 매실청, 간장, 식초, 참기름, 참깨"
https://www.10000recipe.com/recipe/6886375,꼭 해드세요. 존맛임! 버터 스팸동 만들기,"밥, 스팸, 버터, 간장, 설탕"
