url,title,ingredients,칼로리,탄수화물,단백질,지방
https://www.10000recipe.com/recipe/6891823,여름에 잘 어울리는 미역초샐러드! 와사비 넣어 더 상큼하게,"미역1인분 1인분, 오이 1/2개, 양파작은것 작은것, 통깨 조금, 간장 5스푼, 물 5스푼, 식초 3스푼, 설탕 1스푼, 연와사비 취향껏, 냉동새우 4-5마리, 미림 1스푼, 해물믹스 적당량",350 kcal,35g,25g,12g
https://www.10000recipe.com/recipe/6835071,깐풍만두 전분가루 없이도 맛있는 소스만들기,"냉동만두 500g, 냉장고속채소 적당히, 간장 2T, 식초 2T, 미림(맛술) 2T, 굴소스 1T, 설탕 1T, 물 2T, 다진마늘 0.5T",1250,215,50,20
https://www.10000recipe.com/recipe/6867306,부드럽고 먹기 좋은 닭다리살 치즈밥,"닭다리살 250g, 밥 210g, 피자치즈 양껏, 양파 1/2개, 파 1대, 간장 2.5T, 올리고당 1T, 맛술 1T, 참기름 0.5T, 케찹 0.5T, 고추장 1T, 다진마늘 0.5T, 후추 조금",1230,97.5,85.5,55.5
https://www.10000recipe.com/recipe/6865340,[간단 자취요리] 몽쉘로 쫀득쫀득 컵브라우니 만들기!,"4개, 우유 5~6T, 초콜릿 약간",300kcal,30g,15g,12g
https://www.10000recipe.com/recipe/7031591,쟁반막국수..,"메밀면 300g, 양파 1/2개, 상추 5장, 오이 1/2개, 양배추 1/4개, 조미김, 고추가루 3큰술, 설탕 3큰술, 식초 3큰술, 양조간장 5큰술, 물 5큰술, 마늘 1/2큰술, 고추장 듬뿍 1큰술, 연겨자도토리크기만큼 도토리크기만큼, 통깨 듬뿍 1큰술",1120,186,38,26
https://www.10000recipe.com/recipe/6872474,새우요리 갈릭마요새우~ 요거 완전 맛있지~,"냉동새우 1줌, 마요네즈 4큰술, 다진마늘 1큰술, 설탕 1큰술, 후추 약간, 소금 약간",540,10,30,40
https://www.10000recipe.com/recipe/6989786,순두부조림 순두부가 순식간에 사라지는,"순두부 1~2팩, 다진돼지고기 200g, 양파 1/2개, 대파 1/2대, 당근 1/4개, 홍고추 1개, 참기름 1큰술, 통깨 솔솔, 맛술 2큰술, 고추장 2큰술, 고춧가루 4큰술, 진간장 2큰술, 된장 1/2작은술, 다진마늘 1.5큰술, 설탕 1.5큰술",1870,68,123,130
https://www.10000recipe.com/recipe/6879543,[간단 자취요리] 두부를 쫄깃한 고기식감으로 만들기! 두부탕수 만들기,"두부부침용 부침용, 각종채소, 물 300ml, 식초 4T, 간장 3T, 설탕 5T, 굴소스 1T, 전분, 물",450,90,15,5
https://www.10000recipe.com/recipe/7008869,두부 양배추 들깨 볶음밥,"두부 1/2모, 양배추 80g, 마늘 3쪽, 매운 고추 2개, 쪽파 조금, 깨 조금, 들깨가루 1큰술, 간장 2작은술, 굴소스 2작은술, 참기름 2작은술, 후추 약간",320,18,24,18
https://www.10000recipe.com/recipe/4197710,느끼함은 잠시 접어둔 담백한 참치까스,"델큐브 참치 2캔, 양파 1/4개, 당근 조금, 대파 1대, 계란 1개, 다진마늘 1작은술, 후추 조금, 소금 1작은술",1010,23,108,54
https://www.10000recipe.com/recipe/6832044,"여름엔 진리, ""참치오이롤초밥""♪","오이 1개, 밥 1공기, 참치1캔 100g 1캔 100g, 양파 1/4개, 마요네즈 4스푼, 설탕 1스푼, 소금 1꼬집, 깨 조금",1025,123,47,40
https://www.10000recipe.com/recipe/6874871,간단 반찬-아이 반찬으로 좋은 감자볶음,"감자 3개, 양파 1/2개, 굴소스 1스푼, 맛간장(진간장) 3스푼, 설탕 1스푼, 올리고당 1스푼, 카놀라유 1-2스푼, 다진마늘 1/2스푼, 통깨 조금",1025,157,15,39
https://www.10000recipe.com/recipe/6839363,게살 텐신항:중국식?일본식? 어쨌든 초간단! 계란덮밥,"밥 1공기, 물 200ml, 양조간장 1큰술, 스톡이나 굴소스 이나 굴소스, 맛술 1큰술, 전분 1큰술, 식초 1큰술, 계란 2개, 크래미맛살 3~4개, 다진파 약간, 소금 약간, 식용유 약간",1025,108,41,48
https://www.10000recipe.com/recipe/7022304,모짜렐라 치즈 감자채전 만들기 간단한 맥주 안주 감자전,"감자 900g, 모짜렐라 치즈 600g, 청양고추 1-2개",4260,270,240,240
https://www.10000recipe.com/recipe/6922734,하찮은 냉동미니돈까스에서 고오급 난자완스 만들기,"미니 돈까스 23개, 고추장 1큰술, 케첩 1큰술, 간장 1큰술, 올리고당 2큰술, 다진마늘 1큰술, 물 2큰술, 참기름 1/2큰술",1150,45,69,80
https://www.10000recipe.com/recipe/6895266,No밀가루!속이 편안 밥피자 만들기,"밥 1공기, 계란 1개, 버터 1T, 양파 1/2개, 피망 1/2개, 햄 1/2캔, 피자치즈 1봉, 파슬리가루 톡톡, 토마토스파게티소스 적당히",1025,78,47,60
https://www.10000recipe.com/recipe/6857631,표고버섯달걀죽 - 아침식사로 좋으네 달걀죽,"표고버섯 5개, 달걀 2개, 밥 1공기, 멸치육수 5컵, 참기름 2, 국간장 1, 소금",1025,123,53,37
https://www.10000recipe.com/recipe/7014721,참치 무 조림 만드는 법 무 요리 참치캔 요리,"무 1/2개, 참치캔 1캔, 간장 2T, 참치액젓 2T, 고춧가루 3T, 매실액 2T, 올리고당 1T, 맛술 1T, 다진마늘 1T, 후추 톡톡, 물 550ml",1025,64,94,42
